query,answer,image,image_path,sub_queries
What is the main color of the ball in the York City Knights logo?,white,7c11cb6a009dcf4828ac3f59bab8c7c4,7c11cb6a009dcf4828ac3f59bab8c7c4.jpg,York City Knights| logo| ball| main color
What is the man in the top center of Naam Shabana holding up to his face?,phone,c6776d1ffb72bfdea1dd1fbf093c38dd,c6776d1ffb72bfdea1dd1fbf093c38dd.jpg,Naam Shabana| man| top center| holding up| face
Does the man have facial hair in Karn Sangini?,yes,d39800845c10d2be4b567ba87f18c8f8,14d1f40f6e5b1e73157f1fcc6af8fea5.jpg,man| facial hair| Karn Sangini
What are the buildings of Brighton sitting on top of?,pier,f98c4b4c68ddf7478569ebaffc72cde6,07e0b19e5861e5b97e18306749b98990.jpg,Brighton| buildings| sitting on top of
What animal is featured on the statue in the middle left of this collage of Liverpool?,horse,938da5676a7dfc85000936fe87f84bb4,938da5676a7dfc85000936fe87f84bb4.jpg,statue| Liverpool| animal
How many photos make up this collage of Manchester?,six,87cb9e8d75efd7f8f78110b5d76bd095,87cb9e8d75efd7f8f78110b5d76bd095.jpg,collage| Manchester| photos
What is the shape of the large building in Oxford?,circular,f9661a42e82f9bed50e3fbb0412d50c8,f9661a42e82f9bed50e3fbb0412d50c8.jpg,large building| Oxford| shape
What is growing out of the bear's back in Berwick Rangers F.C.?,tree,a6f24dae9ef6ef3503aef23084f75ead,a6f24dae9ef6ef3503aef23084f75ead.jpg,bear| Berwick Rangers F.C.| growing out of back
Are the stands filled with fans in this photo of the 1999 NFL season?,yes,4e13d6f96d479400abde4c6eba6839d3,554dbe806142b6a5bbd097b2f2451eea.jpg,stands| fans| photo| 1999 NFL season
Are the players on the field for this 2001 NFL season game?,yes,554dbe806142b6a5bbd097b2f2451eea,554dbe806142b6a5bbd097b2f2451eea.jpg,players| field| 2001 NFL season| game
What weather condition are these players playing in in the 2006 NFL season,snow,3f69cd396566b100b8245c5e3ddf021d,3f69cd396566b100b8245c5e3ddf021d.jpg,players| 2006 NFL season| weather condition
How many players are jumping up in this photo of 2009 Allsvenskan?,3,de9ddb3fce4f8e591ae62a1753f84ff5,de9ddb3fce4f8e591ae62a1753f84ff5.jpg,2009 Allsvenskan| players| jumping up| photo
How many men are featured on the poster for Hot Fuzz?,two,b41703e0820229bfb7da27e20b11c66e,b41703e0820229bfb7da27e20b11c66e.jpg,poster| Hot Fuzz| men
How many of the uniform options from the 2014 Jacksonville Jaguars season include black pants?,two,10192344f15f5e19e3ef1edefc5789b8,2c3444923878400add3f1f6db9a875cb.PNG,uniform options| 2014 Jacksonville Jaguars season| black pants
Do both uniform options for the 2014 New Orleans Saints season include beige pants?,yes,85b852960ab4f352c376e7c1ccd973f8,dc7ac40090c2069bcc7b240b63033c0b.jpg,2014 New Orleans Saints season| uniform options| beige pants
How many options are there in the 2014 Pittsburgh Steelers season offering?,three,34d4fc37543e7763a821c4677561272d,fd2e5093b889c6d46b573c7c51f6f8c7.jpg,2014 Pittsburgh Steelers season| options| offerings
Which sport is being played on a picture of M&T Bank Stadium?,football,3f61125f86c54ba08a0ae11a5b25be0d,fd78c5e5437fb6a9bc0f19bfd3b4fea3.JPG,M&T Bank Stadium| sport
What color is the background of the logo for the corporate sponsor of Lang Park?,green,79fa8a852c04de4ae92c78cd04f10e98,79fa8a852c04de4ae92c78cd04f10e98.jpg,background color| logo| corporate sponsor| Lang Park
What sport is Roger Federer playing?,tennis,bbe3fb29732649f55774d833c9d431f5,d8f8e350f6557f3b7055d3e83fc0dd53.jpg,Roger Federer| sport
What color is David Ferrer's shirt?,red,f6b033b9422406514eaf9cdea7c6e4d2,1d1853885759fd0494ad71714680ba15.jpg,David Ferrer| shirt| color
How many fingers is Spiderman holding up in this poster for Spider-Man 2?,two,cfbd4826a6556ad435e529869705016f,3e7adeeb29daf05076e616e51eae1a29.jpg,Spider-Man 2| poster| fingers
What color are the line tracings on The Wire's title card?,blue,76017f5585fb4a3ad937c84c85ca7635,76017f5585fb4a3ad937c84c85ca7635.jpg,line tracings| The Wire| title card
What is Marlo Stanfield wearing around his head?,headband,cf1ef22ae9387fbefae8f7d7d81a100e,cf1ef22ae9387fbefae8f7d7d81a100e.jpg,Marlo Stanfield| wearing| head
What body part is featured on the Indian National Congress logo?,hand,062518e869e2cef376d290792b6c5f51,062518e869e2cef376d290792b6c5f51.jpg,Indian National Congress| logo| body part
"In the The Sound of Music poster, what instrument is seen above the trombone?",drums,22e5da88409bf53e9833fb9ba24d9a01,e0f5af1ec31c4862b0f17907dada4c9a.jpg,The Sound of Music| poster| instrument| trombone
What is Aaron Paul holding in his left hand at the 36th Saturn Awards?,trophy,57580df17f8a77418d7f77af8cd8e6bf,57580df17f8a77418d7f77af8cd8e6bf.jpg,Aaron Paul| left hand| 36th Saturn Awards
What is this nominee for the Saturn Award for Best Supporting Actress wearing in her ear?,earring,5ae817f57ab09104d83774430d2fda45,bb992017e64e5524be340b8e45948c69.jpg,nominee| Saturn Award| Best Supporting Actress| wearing| ear
On what surface is Vakhtang Murvanidze skating?,ice,621b9973f805ff4380ebee073ec63ddf,e4ee76ee7611fc80e3547cb3b86e2ab2.jpg,Vakhtang Murvanidze| skating surface
What is Bette Davis wearing in her ears?,earrings,5970863878b769269a13ced92a5275c1,5970863878b769269a13ced92a5275c1.jpg,Bette Davis| wearing| ears
What is the length of Harry Fowler's hair?,short,3bf0be7361dd4c098970e06d7675b161,6f7b00101802c7625be26483641314ac.JPG,Harry Fowler| hair length
What is Scott Dixon wearing over his baseball cap?,sunglasses,29cdbab2b23f672d0b81454c7b01cc1a,29cdbab2b23f672d0b81454c7b01cc1a.jpg,Scott Dixon| baseball cap| clothing
Is the dog on Family Guy lying down?,no,ccab3cabeaf253f735b480e97eb081c1,ccab3cabeaf253f735b480e97eb081c1.jpg,dog| Family Guy| lying down
What type of earrings is Lady Gaga wearing?,pearl,c0b54476aeb0ad69aae3a3a07c5b0972,1f0eea376639981cd9dff7343dd58e57.jpg,Lady Gaga| earrings| type
How many red dots can be seen on the 2007-08 Danish Superliga?,twelve,3c7933e8e42bd74e4dc347e5a126f033,8698457d92f16f3c547c241bed3f995e.jpg,2007-08 Danish Superliga| red dots
What sport will be played here for the Miami Orange Bowl?,football,1a2939bf8c2992dd9da770a774a3b64e,1a2939bf8c2992dd9da770a774a3b64e.jpg,Miami Orange Bowl| sport
How many characters are on the poster for Richard III (1995 film)?,three,ce11b934230c35c58e11766bd9a6b42b,1c934a10c8ca7a31ec9245cd2b426e25.jpg,poster| Richard III (1995 film)| characters
What is the dominant color seen in the KK Krka emblem?,green,0483a438e5f39b9e59de3f9e15870bce,6dbe0af1f9a700eb8936554e16718394.jpg,KK Krka| emblem| dominant color
Which planet can be seen on the title screen for As the World Turns?,earth,055d118116e7747f15d9559b282eb9f7,babfa73039582a1b651ee02311e987dd.jpg,title screen| As the World Turns| planet
What is James L. Brooks wearing over his eyes?,glasses,d9ad44f78c339d2f62e9aa1487e57941,b06a5180e2698180c1e35f4a8adb7f97.jpg,James L. Brooks| wearing| eyes
What color shirt is Hans Zimmer wearing?,black,13b22b6ee9cc52c5682d94d8fd1a71b9,13b22b6ee9cc52c5682d94d8fd1a71b9.jpg,Hans Zimmer| shirt color
What does Michael Cera have on his feet in This Is Our Youth picture?,sneakers,735824c1d5cb05e37665f10644bd0467,735824c1d5cb05e37665f10644bd0467.jpg,Michael Cera| feet| This Is Our Youth| picture
Is there more than one person in the title shot for Malcolm in the Middle?,no,dc4066f1ab7382c5faa1c66fbd103f8d,dc4066f1ab7382c5faa1c66fbd103f8d.jpg,title shot| Malcolm in the Middle| number of people
What is in the sky in Eli Stone poster?,clouds,b68e9530b8b22a0a5ade4b5f3a7caba6,b68e9530b8b22a0a5ade4b5f3a7caba6.jpg,sky| Eli Stone poster
Is Fernando Alonso smiling or frowning?,smiling,6c2c8ba4e2acbdddb2bce92f5e22e362,6c2c8ba4e2acbdddb2bce92f5e22e362.jpg,Fernando Alonso| smiling| frowning
What color is the line depicted on the poster for The Wire?,blue,76017f5585fb4a3ad937c84c85ca7635,76017f5585fb4a3ad937c84c85ca7635.jpg,poster| The Wire| color| line
What animal is standing behind Lakshmana?,deer,593470f2cd9262de3304ac0309d84af9,d39800845c10d2be4b567ba87f18c8f8.jpg,Lakshmana| animal
What color is the star in the StarPlus logo?,red,2a7dd16d3772dbf67082f265b60b57b2,e54a77de64dea187d4b3f6758b63077f.jpg,StarPlus| logo| color of star
what facial hair does K. J. Yesudas have,beard,17dd5c2897c622a18a1ffc6110c85e2f,17dd5c2897c622a18a1ffc6110c85e2f.jpg,K. J. Yesudas| facial hair
What is the judge in Perry Mason (TV series) holding?,papers,b1c6361e0e0428ddd2e79a1a51334dcd,b1c6361e0e0428ddd2e79a1a51334dcd.jpg,judge| Perry Mason (TV series)
How many uniforms are associated with the 2013 Minnesota Vikings season?,two,75336a67591cb57fe79ef24fbd75c584,a1c032156702bf6e910b5a6a1520718a.jpg,uniforms| 2013 Minnesota Vikings season
What color are the uniform pants for the 2013 Pittsburgh Steelers season ?,yellow,8df778cf7e67d221b7e0305857adaae0,fd2e5093b889c6d46b573c7c51f6f8c7.jpg,uniform pants| 2013 Pittsburgh Steelers season
How many uniform options are shown here for the 2013 Jacksonville Jaguars season?,three,c280c6d1e89bd7f6c77deb62f02ef40e,90243f8ae26c6fe2168b20c6abc75aa7.PNG,uniform options| 2013 Jacksonville Jaguars season
How many people are in focus of a picture of M&T Bank Stadium?,three,3f61125f86c54ba08a0ae11a5b25be0d,3f61125f86c54ba08a0ae11a5b25be0d.jpg,M&T Bank Stadium| picture| number of people in focus
What yellow shape can be seen in the Arrowhead Stadium logo?,triangle,1c3d749cfe8b4d5cda44f88eedaced4e,f274bbc48f774fd964b3dc1d8df3833a.jpg,Arrowhead Stadium| logo| yellow shape
How many photos make up this collage of Johannesburg?,six,8d1ad06d3f5209c4e8ebab52b443dbf8,8d1ad06d3f5209c4e8ebab52b443dbf8.jpg,collage| Johannesburg| photos
What does Marcel Lehoux use to protect his eyes?,goggles,3f00a132be46ec0839000333c14b6163,4efabef88d5d53bfa1caef9f92ee01b0.JPG,Marcel Lehoux| protect| eyes
What type of racket is Liezel Huber holding?,tennis,da0ceff5e3e9ab4582b101b3585ba37d,10b8e48182486a3da252cc0eb6c7a80b.jpg,Liezel Huber| racket
How many separate red shapes are on the flag for Denmark?,four,1f51c2fa0ff4c9937f24bfece3eee0d7,5d6c403a274225896d0563dbd49af29f.jpg,flag| Denmark| red shapes| count
What type of symbol is featured inside the circle in iTunes?,notes,aa3042a81eae5ca83d0725b5f9e1a11e,aa3042a81eae5ca83d0725b5f9e1a11e.jpg,symbol| circle| iTunes
What is Colin Dibley holding in his right hand?,racket,864a0724e36c5719fa03c5140e7bfcd1,e2424fcab8e3c32a30262ce00865f3ad.jpg,Colin Dibley| right hand
What is in the hand of Vitas Gerulaitis?,racket,ad2999e42a8a13b76e0a5d89397917a8,ad2999e42a8a13b76e0a5d89397917a8.jpg,Vitas Gerulaitis| hand
What color is Ivan Lendl wearing?,orange,5b1be052cf24213b998144d237ddecaa,5b1be052cf24213b998144d237ddecaa.jpg,Ivan Lendl| color| wearing
What kind of tree is visible on the left side of the Cobra Kai title card?,palm,b52dafac680241084a3fc9d077917734,b52dafac680241084a3fc9d077917734.jpg,Cobra Kai| title card| tree
How many images make up this collage of Glasgow?,six,87150e9f8c1ece6a29903820245a4d58,87150e9f8c1ece6a29903820245a4d58.jpg,collage| Glasgow| number of images
Is the Botafogo Futebol Clube (SP) logo blue?,no,bfa7f95345f789b6356fa5ce84f42fce,a34b0c3b79a7e990b6674d88d6109d4c.jpg,Botafogo Futebol Clube (SP)| logo| blue
What animal is featured in the Paraná Clube logo?,bird,20b13252eef9f998aa393e0faf34530a,20b13252eef9f998aa393e0faf34530a.jpg,Paraná Clube| logo| animal
"Is Newport, Rhode Island on the water?",yes,66eaf18c979d1fcb6e793f0af5f4e1f3,7d9eb8e4b7b53b595fbe56e98796a867.jpg,Newport| Rhode Island| water
How many people are on the movie poster for Beach Blanket Bingo?,7,23c6638f360f83c37c28b1ccaf379919,23c6638f360f83c37c28b1ccaf379919.jpg,Beach Blanket Bingo| movie poster| number of people
"Is the blue stripe on the flag for France located on the left, center, or right hand side?",left,ea1931a82ce6ef7a1a2ff6b7471ee3aa,589f537ec3269c3a64093bc288ad80f5.jpg,blue stripe| flag| France| position
What is the icon in the middle of UEFA?,globe,0cdd0e375617e3387f6e96a293216f39,0cdd0e375617e3387f6e96a293216f39.jpg,icon| UEFA
What color are the sneakers of Laldanmawia Ralte?,blue,de09d084dabe183611181af13ab2aadf,e6ddbc236d2b2db70ef93f11340af085.jpg,Laldanmawia Ralte| sneakers| color
Is Catherine Tate smiling or frowning in this photo?,smiling,287ec0d4de70e3fa19e55b3fb59b7c23,287ec0d4de70e3fa19e55b3fb59b7c23.jpg,Catherine Tate| smiling| frowning| photo
"What is on the hills at Lugnet, Falun?",snow,4f46f45cae6c10c295d63a47c243ef06,eddb8be510283792d1cd8a4b1d3cd204.jpg,hills| Lugnet| Falun
Are there mountains in Sappada?,yes,31bc7791c4b62a8a9b5c92b8708a3db6,34d8b59538c7f79311a16c1cc55cbfa8.jpg,mountains| Sappada
What shapes are directly under the bees on the Burnley F.C. logo?,diamonds,73b87bb89329c830512b669e9fe36e21,73b87bb89329c830512b669e9fe36e21.jpg,shapes| bees| Burnley F.C. logo
How many stars are on the badge of Kireçburnu Spor?,one,344b64b361dd8dc8c052c3906395fee8,344b64b361dd8dc8c052c3906395fee8.jpg,badge| Kireçburnu Spor| stars
What fruit is at the center of the Kdz. Ereğli Belediye Spor logo,strawberry,20943b071d0b2df0f1747908ea05c2d5,20943b071d0b2df0f1747908ea05c2d5.jpg,Kdz. Ereğli Belediye Spor| logo| fruit
What color is the circle surrounding the Fatih Vatan Spor logo?,red,55be001c9b7fce6e9589b87011574471,55be001c9b7fce6e9589b87011574471.jpg,Fatih Vatan Spor| logo| circle color
Is there a fence in front of the Cotton Bowl (stadium)?,yes,ecca2095f71965b7370af2a75a16f63d,ecca2095f71965b7370af2a75a16f63d.jpg,fence| Cotton Bowl (stadium)
What can be seen at the very top of the tower on the Waterford GAA emblem?,cross,9927a86e5f144e24099b620d48846a2b,35b6c5bae1ebe9add78c12cb1129e662.jpg,Waterford GAA| emblem| top of the tower
What general pattern is on Lionel Messi's jersey?,stripes,be7a87387da9733e2ac502169bd88308,be7a87387da9733e2ac502169bd88308.jpg,Lionel Messi| jersey| pattern
What color hair does Mesut Özil have?,brown,223d72a0a960a1cc8338797ea19e684c,223d72a0a960a1cc8338797ea19e684c.jpg,Mesut Özil| hair color
What is in the hands of Dani Alves?,trophy,0f146fe07200b8567a1b4ab7fd28f212,0f146fe07200b8567a1b4ab7fd28f212.jpg,Dani Alves| hands
Does Xabi Prieto look happy in this photo?,no,c9aeb1891ffe2a2688ae943ea071add6,c9aeb1891ffe2a2688ae943ea071add6.jpg,Xabi Prieto| photo| happy
What is sticking out of Juan Mata's mouth?,tongue,92cdb160067bafb2c4d9c497b2cc6880,92cdb160067bafb2c4d9c497b2cc6880.jpg,Juan Mata| sticking out| mouth
What brand of shirt is Cristiano Ronaldo wearing?,nike,15a4b2250c67c910eeaf776f08b08bc8,15a4b2250c67c910eeaf776f08b08bc8.jpg,Cristiano Ronaldo| brand| shirt
What object is displayed inside the shield logo on Santi Cazorla's uniform?,cannon,330b8dbed8d92672f962510af245bb82,4fbd45bf0738d06cf343f55a6cf8a31d.jpg,shield logo| Santi Cazorla| uniform| object
What type of view is seen here of Belmopan?,overhead,e2b7cb83d1c5ac061e7ca628da5462f7,4b3d257f6852b6af304323e227e4c5e4.JPG,Belmopan| view
What is hanging on the back wall in this image of Naughty By Nature?,clock,635fe370e3b6990515c5eeeef3956aad,8656699cea49a5316d80641dd0ca6f41.jpg,Naughty By Nature| back wall| image
What color is the hat that Frank Ocean is wearing?,blue,2c29db43e563d2eabc304dae239aa777,2c29db43e563d2eabc304dae239aa777.jpg,Frank Ocean| hat| color
What is Lee Westwood wearing on his head?,visor,336a196c8054916b12d3a9880aa7c6b5,336a196c8054916b12d3a9880aa7c6b5.jpg,Lee Westwood| wearing| head
What color dress is Charli XCX wearing?,red,d31ef0d0b984db0eeeee2cdd139ab0e5,d31ef0d0b984db0eeeee2cdd139ab0e5.jpg,Charli XCX | dress | color
How many colors make up the logo on the shirt next to the right arm of Nico Hülkenberg?,three,a6efb89f9bb09b34cefce8fee9f5a0fd,a6efb89f9bb09b34cefce8fee9f5a0fd.jpg,logo| shirt| right arm| Nico Hülkenberg| colors
What shape is at the top of the logo of the 2000 IIHF World U18 Championships?,cross,ef10b2c6ebbb2ed598cb4fa37ca1929c,7c0f63d2220c2602003cb8a657ff47d1.jpg,2000 IIHF World U18 Championships| logo| shape
What is stacked up behind Wizards of Waverly Place?,bricks,9b58cd135434cf7031f03c19cad86014,1c6733c20b3bfafedc440e31146a2a8f.jpg,Wizards of Waverly Place| stacked up behind
"Is Redding, California near water?",yes,d759826fe5939061d635a4bfba5bbd0a,51b6b76c91eab3c66921257887905ac0.jpg,Redding| California| near water
What are people standing on in the bottom right photo in this collage of Chicago?,grass,3322e5824cfbc40968ca24e289486d6c,3322e5824cfbc40968ca24e289486d6c.jpg,collage| Chicago| bottom right photo| people| standing on
What color hair does Kenny Rogers have?,white,19c7eab796cbd368d0fdeb6494e6fc60,19c7eab796cbd368d0fdeb6494e6fc60.jpg,Kenny Rogers| hair color
What color eyes does Fernando Rodney have?,brown,48576cf5f8982dfeb92af1ff68ebbf33,48576cf5f8982dfeb92af1ff68ebbf33.jpg,Fernando Rodney| eye color
Are thre players on the field in this match of the 2013–14 UEFA Europa League?,yes,f91a85c560b96fa27e539954d8c20de2,937c7dca550d0027f8553ac3b7df93db.jpeg,players| field | 2013–14 UEFA Europa League | match
What color are the seat in the 2015–16 UEFA Europa League stadium?,blue,406ef8ad7bdc1fb0057a920be1d3c57e,550f8a9436c091c6f2858b01bf9ee7cb.jpg,2015–16 UEFA Europa League| stadium| seats color
What color is the background of the Crossbones (TV series) logo?,red,4cc1795d63373190c6a39730fb68de7b,4cc1795d63373190c6a39730fb68de7b.jpg,Crossbones (TV series)| logo| background color
What color is the background of Legends of Tomorrow?,black,bd6386bcfd3709c3aa5c6fdcb7ed3dc0,bd6386bcfd3709c3aa5c6fdcb7ed3dc0.jpg,background| Legends of Tomorrow
How many planets are shown in this image of the Solar system?,eight,ded3e262b1279903c09951ddaf26a59e,ded3e262b1279903c09951ddaf26a59e.jpg,image| Solar system| planets
What shape is the top portion of the Saturn Award?,circle,980677c2ed1e82728413f9534802c212,678d56a24d42af8730abc66d05c62542.jpg,Saturn Award| top portion| shape
